Fecha Cotización;Apertura;Máximo;Mínimo;Cierre;Cierre ajustado;Volumen Monto;Volumen Nominal
31/8/2015;245,62;254,95;245,51;249,06;249,06;9;4688365
28/8/2015;241,86;251,45;241,57;248,48;248,48;1;5507284
27/8/2015;231;244,75;230,81;242,99;242,99;66;7644638
26/8/2015;227,93;228;215,51;224,84;224,84;475;4951080
25/8/2015;230,52;230,9;219,12;220,03;220,03;4;4312669
24/8/2015;202,79;231,4;195;218,87;218,87;50;9562319
21/8/2015;236;243,8;230,51;230,77;230,77;53;6577809
20/8/2015;252,06;254,56;241,9;242,18;242,18;267;4892048
19/8/2015;260,33;260,65;255,02;255,25;255,25;100;3598757
18/8/2015;255,38;260,95;253,56;260,72;260,72;146;4186046
17/8/2015;255,56;256,59;250,51;254,99;254,99;73;7166569
14/8/2015;247,24;247,93;241,77;243,15;243,15;17;4360645
13/8/2015;239,86;246,48;239,12;242,51;242,51;5;4683228
12/8/2015;235;239,77;232,74;238,17;238,17;55;3729644
11/8/2015;237,15;239,3;234,44;237,37;237,37;113;4257792
10/8/2015;238,15;242,97;236,05;241,14;241,14;200;4178647
7/8/2015;243,58;243,73;238,39;242,51;242,51;20;5069602
6/8/2015;249,54;255;236,12;246,13;246,13;50;14617305
5/8/2015;263,58;271;260,4;270,13;270,13;100;5941031
4/8/2015;260,01;266,72;258,34;266,28;266,28;10;2335937
3/8/2015;266,29;266,71;257,07;259,99;259,99;150;2547064
31/7/2015;267,6;269,36;265,12;266,15;266,15;4;2217879
30/7/2015;262,69;266,94;262,11;266,79;266,79;100;2030410
29/7/2015;264,27;267,89;262;263,82;263,82;20;2779972
28/7/2015;255,75;265,4;251,84;264,82;264,82;100;3879320
27/7/2015;262,43;264,43;250,79;253,01;253,01;1;4688835
24/7/2015;267,38;271,09;263,92;265,41;265,41;200;2834421
23/7/2015;269,65;269,9;265,27;267,2;267,2;20;2222480
22/7/2015;261,27;269,44;260,86;267,87;267,87;97;3097236
21/7/2015;270,05;273,5;266,55;266,77;266,77;146;6090766
20/7/2015;275;286,65;272,54;282,26;282,26;100;4969714
17/7/2015;272,5;275,54;268,25;274,66;274,66;400;4996549
16/7/2015;264,22;267,2;263,16;266,68;266,68;100;1592462
15/7/2015;266,74;267,49;262,08;263,14;263,14;12;2006660
14/7/2015;262,1;265,99;260,51;265,65;265,65;1000;1905413
13/7/2015;262,25;262,55;256,05;262,16;262,16;50;2951214
10/7/2015;262,22;263;257,82;259,15;259,15;212;2605015
9/7/2015;259,08;262,95;256,79;257,92;257,92;178;3329659
8/7/2015;259,32;260,8;254,31;254,96;254,96;10;6212196
7/7/2015;275;275,2;260,77;267,88;267,88;100;6094406
6/7/2015;278,88;281,69;276,3;279,72;279,72;25;4108941
2/7/2015;280,2;282,45;273,31;280,02;280,02;200;7153510
1/7/2015;271,11;272,62;267,85;269,15;269,15;15;2099869
30/6/2015;264,8;270,92;264;268,26;268,26;100;3084415
29/6/2015;261,95;265,95;260,7;262,02;262,02;1600;3471319
26/6/2015;268,89;269,11;266;267,09;267,09;100;3828600
25/6/2015;266,45;271,41;265,25;268,79;268,79;150;2844493
24/6/2015;266,98;267,35;263,72;265,17;265,17;50;2411350
23/6/2015;260,32;268;258,57;267,67;267,67;100;3864288
22/6/2015;262,15;264,4;255,69;259,79;259,79;10;4555877
19/6/2015;262,4;263,8;260,1;262,51;262,51;300;2458675
18/6/2015;262;263,46;260,02;261,89;261,89;15;2780138
17/6/2015;252,17;264,36;252,02;260,41;260,41;200;5495806
16/6/2015;250,13;253,44;249,1;253,12;253,12;10;1980843
15/6/2015;249,7;251,28;246,01;250,38;250,38;100;2182731
12/6/2015;250,21;253,46;250,21;250,69;250,69;50;1417241
11/6/2015;253,26;254,37;250,43;251,41;251,41;59;2040779
10/6/2015;251,9;254;248,5;250,7;250,7;50;3451383
9/6/2015;255,4;257,74;254,14;256;256;100;2590897
8/6/2015;250,85;258,75;250,31;256,29;256,29;5;5005945
5/6/2015;246;249,7;245,68;249,14;249,14;600;3019647
4/6/2015;247,5;249,3;245,71;245,92;245,92;109;2424963
3/6/2015;248,2;250,72;247,01;248,99;248,99;60;1777917
2/6/2015;248,92;249,4;246,3;248,35;248,35;100;2129338
1/6/2015;251,41;251,6;247,47;249,45;249,45;151;2502223
29/5/2015;251;252,87;249,43;250,8;250,8;500;3785112
28/5/2015;247,03;251,8;245,05;251,45;251,45;2;3644092
27/5/2015;248,51;249,5;245,55;247,43;247,43;50;3403916
26/5/2015;247,68;252;246,5;247,46;247,46;22;3490926
22/5/2015;245,38;248,6;245,01;247,73;247,73;300;2219031
21/5/2015;243,03;246,62;242,36;245,62;245,62;100;1966317
20/5/2015;247,13;247,74;241,37;244,35;244,35;2178;3749479
19/5/2015;248,43;251;246,15;247,14;247,14;50;3666346
18/5/2015;247;249,9;246;248,75;248,75;154;3349681
15/5/2015;243,93;249,4;242,5;248,84;248,84;4;4518060
14/5/2015;244,82;244,89;241,25;244,1;244,1;95;2847010
13/5/2015;247,61;248,3;242,25;243,18;243,18;13;5398998
12/5/2015;240,11;246,35;238,19;244,74;244,74;92;6329042
11/5/2015;236,29;242,88;235,31;239,49;239,49;364;5663800
8/5/2015;235,99;238,41;233,7;236,61;236,61;110;4665142
7/5/2015;221;237,48;220,25;236,8;236,8;100;9439561
6/5/2015;234,1;234,47;228,2;230,43;230,43;100;5064766
5/5/2015;237,76;239,5;229,13;232,95;232,95;45;5782306
4/5/2015;228,18;234,73;227,11;230,51;230,51;50;4426344
1/5/2015;229,94;231,77;220,41;226,03;226,03;1;5276857
30/4/2015;230,39;232,89;225,17;226,05;226,05;10;3891652
29/4/2015;230,05;234,97;227,63;232,45;232,45;1;3930237
28/4/2015;234,75;235,5;228,03;230,48;230,48;100;6079183
27/4/2015;222,56;238,75;222;231,55;231,55;4;11656567
24/4/2015;220,5;220,8;218,01;218,43;218,43;26;2426356
23/4/2015;218,27;221,48;217,15;218,6;218,6;100;4407686
21/4/2015;205,8;207,5;204,31;206,7;206,7;100;438705
20/4/2015;206,78;207,85;203,85;205,27;205,27;60;2558763
17/4/2015;204,99;205,25;203,5;204,86;204,86;25;1184368
16/4/2015;207,7;209,17;206,29;206,7;206,7;193;1657211
15/4/2015;207,46;209,59;206,6;207,83;207,83;75;1943877
14/4/2015;208,57;209,49;205,5;207,46;207,46;13;3019647
13/4/2015;210,44;213;209,05;209,78;209,78;66;3757220
10/4/2015;209,85;211,65;209;210,9;210,9;100;4020850
9/4/2015;208,43;210,37;206,12;210,09;210,09;65;3779853
8/4/2015;208,2;210,9;205,87;207,67;207,67;2;6288201
7/4/2015;202,51;205,06;201,14;203,25;203,25;29;4340295
6/4/2015;198;207,75;197,5;203,1;203,1;200;12423332
2/4/2015;190,23;193,23;190;191;191;100;5004742
1/4/2015;188,7;192,3;186,05;187,59;187,59;511;3791439
31/3/2015;193,53;193,76;188,41;188,77;188,77;30;5021666
30/3/2015;185,85;192,25;181,8;190,57;190,57;3;10068231
27/3/2015;189,07;189,29;181,4;185;185;25;8598905
26/3/2015;193,92;194,79;189,7;190,41;190,41;69;4122447
25/3/2015;198,27;198,59;192,7;194,3;194,3;50;5721581
24/3/2015;201,58;203,79;199,75;201,72;201,72;100;3640781
23/3/2015;198,5;200,5;197,47;199,63;199,63;1;2621419
20/3/2015;197,45;198,99;195,62;198,08;198,08;100;4249956
19/3/2015;202;204,59;194,53;195,65;195,65;100;8468666
18/3/2015;194,96;200,88;193,11;200,71;200,71;10;4797935
17/3/2015;195,43;198,71;193,94;194,73;194,73;250;4891623
16/3/2015;192;195,91;189,8;195,7;195,7;10;5617218
13/3/2015;188,95;191,75;187,32;188,68;188,68;79;5425503
12/3/2015;193,75;194,45;189,75;191,07;191,07;24;4139699
11/3/2015;191,15;196,18;191,01;193,74;193,74;60;4968466
10/3/2015;188,46;193,5;187,6;190,32;190,32;4074;5539041
9/3/2015;194,39;194,49;188,25;190,88;190,88;100;6732611
6/3/2015;199,21;200,75;192,15;193,88;193,88;600;6685549
5/3/2015;202,85;206,19;200,15;200,63;200,63;8;4869614
4/3/2015;199,25;202,52;197,21;202,44;202,44;50;4212694
3/3/2015;196,81;200,24;195,32;199,56;199,56;3;4428125
2/3/2015;202,7;203,34;195,83;197,33;197,33;70;7902631
27/2/2015;206,9;208,55;202,8;203,34;203,34;18;3871192
26/2/2015;204;211,09;202,22;207,19;207,19;100;6466297
25/2/2015;204,94;207,14;202,58;203,76;203,76;20;3906973
24/2/2015;207,29;207,29;201,7;204,11;204,11;75;6585047
23/2/2015;215,66;218,2;206,33;207,34;207,34;25;8483882
20/2/2015;210,78;217,6;209,81;217,11;217,11;55;5973012
19/2/2015;205;212,44;203,75;211,71;211,71;1;5135454
18/2/2015;204,17;206,17;202,6;204,46;204,46;65;2709100
17/2/2015;205,7;205,7;201,5;204,35;204,35;200;3962540
13/2/2015;202,9;205,99;200,91;203,77;203,77;71;6135743
12/2/2015;193,57;203,09;193,28;202,88;202,88;20;15614440
11/2/2015;212,21;214,74;207,28;212,8;212,8;66;8584553
10/2/2015;217,55;220,5;215;216,29;216,29;1;5318095
9/2/2015;215,38;217,93;211,99;217,48;217,48;10;3469190
6/2/2015;222;223,4;216,5;217,36;217,36;20;3233174
5/2/2015;219,88;225,48;219,64;220,99;220,99;200;3516007
4/2/2015;218,29;221,48;216,8;218,55;218,55;1;3299457
3/2/2015;213,22;220,37;211,27;218,36;218,36;33;4812951
2/2/2015;203,97;211,95;203,3;210,94;210,94;100;4138627
30/1/2015;203,96;207,47;203;203,6;203,6;200;2999746
29/1/2015;201,07;205,98;196,5;205,2;205,2;3;3536397
28/1/2015;206,11;206,37;198,42;199,37;199,37;158;3138878
27/1/2015;204,42;208,03;203,3;205,98;205,98;7;2773869
26/1/2015;201,83;208,62;201,05;206,55;206,55;100;3224931
23/1/2015;200,29;203,5;198,33;201,29;201,29;100;3439370
22/1/2015;197;203,24;195,2;201,62;201,62;80;4099178
21/1/2015;189,55;198,68;189,51;196,57;196,57;2;4144088
20/1/2015;193,87;194,12;187,04;191,93;191,93;4;4489361
16/1/2015;190,7;194,49;189,65;193,07;193,07;100;3587221
15/1/2015;194,49;195,75;190;191,87;191,87;60;5201956
14/1/2015;185,83;195,2;185;192,69;192,69;100;11514190
13/1/2015;203,32;207,61;200,91;204,25;204,25;88;3914125
12/1/2015;203,05;204,47;199,25;202,21;202,21;103;5944718
9/1/2015;208,92;209,98;204,96;206,66;206,66;100;4588876
8/1/2015;212,81;213,8;210,01;210,62;210,62;49;3431761
7/1/2015;213,35;214,78;209,78;210,95;210,95;1000;2962213
6/1/2015;210,06;214,2;204,21;211,28;211,28;18;6243006
5/1/2015;214,55;216,5;207,16;210,09;210,09;81;5348807
2/1/2015;222,87;223,25;213,26;219,31;219,31;50;4749918
31/12/2014;223,09;225,68;222,25;222,41;222,41;16;2297508
30/12/2014;223,99;225,65;221,4;222,23;222,23;100;2810386
29/12/2014;226,9;227,91;224,02;225,71;225,71;35;2802843
26/12/2014;221,51;228,5;221,5;227,82;227,82;2;3299507
24/12/2014;219,77;222,5;219,25;222,26;222,26;100;1333217
23/12/2014;223,81;224,32;219,52;220,97;220,97;1;4506887
22/12/2014;220;224,06;218,26;222,6;222,6;40;4799880
19/12/2014;220,19;220,4;214,5;219,29;219,29;100;6894630
18/12/2014;212,38;218,44;211,8;218,26;218,26;5;7461062
17/12/2014;193,06;206,65;192,65;205,82;205,82;1;7359863
16/12/2014;200,89;203,68;195,37;197,81;197,81;11;8408633
15/12/2014;209,29;209,8;202,67;204,04;204,04;3;5194569
12/12/2014;204,82;211,68;204,5;207;207;9;7159464
11/12/2014;210,53;215,43;208,23;208,88;208,88;20;6680771
10/12/2014;214,13;216,77;207,7;209,84;209,84;112;7299012
9/12/2014;209,34;217,73;204,27;216,89;216,89;88;9353416
8/12/2014;221,54;224,86;212,34;214,36;214,36;10;9206332
5/12/2014;228,67;229,39;222,26;223,71;223,71;3;6057127
4/12/2014;228,6;230,9;227,81;228,28;228,28;1;3856183
3/12/2014;226,25;229,72;225,5;229,3;229,3;200;5296167
2/12/2014;234,57;234,88;228;231,43;231,43;3;5868367
1/12/2014;241,16;242,47;229,01;231,64;231,64;100;8597080
28/11/2014;245,35;246,69;242,52;244,52;244,52;300;2119563
26/11/2014;248,34;249;246,6;248,44;248,44;48;1976924
25/11/2014;247,35;249,72;246,09;248,09;248,09;300;3152508
24/11/2014;245,2;247,6;240,64;246,72;246,72;300;4775350
21/11/2014;252,21;252,78;242,17;242,78;242,78;100;7429234
20/11/2014;247,95;250,93;246;248,71;248,71;50;3579514
19/11/2014;250,61;251,88;245,6;247,74;247,74;100;7909478
18/11/2014;255,86;259,99;255,51;257,7;257,7;50;4462795
17/11/2014;257,49;259;252,02;253,98;253,98;55;4012843
14/11/2014;250;258,85;248,5;258,68;258,68;100;6089912
13/11/2014;250,62;255,75;250,25;251,7;251,7;83;6187390
12/11/2014;249,72;252,34;245,58;249,1;249,1;100;5859510
11/11/2014;242,55;250,9;242;249,94;249,94;100;5789853
10/11/2014;239,11;242,88;236,8;241,93;241,93;40;4561516
7/11/2014;242,19;242,84;237,2;240,2;240,2;250;5152328
6/11/2014;230,97;0;0;230,97;230,97;15;53498
5/11/2014;241;241,36;230,53;230,97;230,97;50;8017303
4/11/2014;240,49;242,35;236,53;238,93;238,93;15;3670377
3/11/2014;243;247,56;241,32;242,59;242,59;4;4198054
31/10/2014;242,51;243,12;238,75;241,7;241,7;40;3765746
30/10/2014;238,14;240,5;235,06;238,66;238,66;22;3226459
29/10/2014;241,13;241,5;235,64;238,1;238,1;100;4961213
28/10/2014;229,6;244,6;228,25;242,77;242,77;200;10452906
27/10/2014;234,25;234,61;220,31;221,67;221,67;60;9535281
24/10/2014;236,27;237,8;231,2;235,24;235,24;250;3459567
23/10/2014;234,66;236,28;232;235,29;235,29;5;3485534
22/10/2014;233,19;237,39;230,56;231,1;231,1;200;4116173
21/10/2014;234,27;235,39;230,8;235,34;235,34;50;4110671
20/10/2014;226,72;232,4;225,51;230,47;230,47;200;3489710
17/10/2014;233,38;234,77;226,55;227,48;227,48;100;10547973
16/10/2014;219,72;229,92;219,1;226,35;226,35;80;5394175
15/10/2014;220;230,99;217,32;229,7;229,7;72;9124501
14/10/2014;228,25;232,47;223;227,06;227,06;500;7099992
13/10/2014;238,57;238,96;221;224,59;224,59;50;11254947
10/10/2014;244,64;245,89;235,2;236,91;236,91;20;12887297
9/10/2014;262,25;265,54;254,4;257,01;257,01;100;7339617
8/10/2014;260,1;262,88;252,64;259,28;259,28;20;5048108
7/10/2014;258,53;261,46;255,73;259,57;259,57;100;4478558
6/10/2014;259,13;262,49;257,8;260,62;260,62;11;7706927
3/10/2014;253,06;256,5;251,03;255,21;255,21;100;5403729
2/10/2014;250,2;252,79;245,36;251,42;251,42;100;8987860
1/10/2014;242,2;242,66;235,65;240,24;240,24;100;5941066
30/9/2014;246,92;247,65;240,12;242,68;242,68;50;4237075
29/9/2014;244;248,64;241,38;245,26;245,26;100;4852452
26/9/2014;248,25;249,73;246,07;246,6;246,6;100;3795353
25/9/2014;252,52;254,96;246,1;246,95;246,95;100;4833135
24/9/2014;251,12;252,84;247,04;252,14;252,14;200;3746729
23/9/2014;245,22;253,8;245;250,41;250,41;20;5656550
22/9/2014;255;256,02;244,71;250,03;250,03;47;8211658
19/9/2014;257,99;261,43;255,27;259,32;259,32;50;6802322
18/9/2014;263,36;265,6;262,32;263,82;263,82;5;3689482
17/9/2014;262,41;264,7;259,5;261,38;261,38;983;5175299
16/9/2014;255,15;262,46;252,42;260,74;260,74;67;8299554
15/9/2014;274,37;274,4;249,13;253,86;253,86;50;16450111
12/9/2014;280,5;282,39;277;279,2;279,2;20;3323300
11/9/2014;280,46;284,79;278,63;280,31;280,31;168;3762044
10/9/2014;279,5;281,41;273,66;281,1;281,1;25;3779922
9/9/2014;282,99;285,49;277;278,48;278,48;2914;4556123
8/9/2014;277,62;284,88;277,52;282,11;282,11;800;5496866
5/9/2014;282,55;282,9;272,51;277,39;277,39;10;11164600
4/9/2014;284,01;291,42;280,4;286,04;286,04;2;8272307
3/9/2014;287,67;288;280,1;281,19;281,19;10;6767431
2/9/2014;275,5;284,89;274,3;284,12;284,12;10;9783683
29/8/2014;268,7;272;267,51;269,7;269,7;100;6436176
28/8/2014;261,89;264,48;261,64;263,86;263,86;70;2843831
27/8/2014;263,5;264,24;260,29;263,25;263,25;55;2983830
26/8/2014;264,98;265,5;261,66;261,74;261,74;9;3813014
25/8/2014;258,19;263,68;258,19;262,55;262,55;94;4304366
22/8/2014;254,54;256,95;252,61;256,78;256,78;100;2833186
21/8/2014;256,52;258,8;253,26;254,34;254,34;20;2912597
20/8/2014;254,67;258,74;253;255,71;255,71;16;3013306
19/8/2014;258,87;259,33;251,62;256,76;256,76;100;5333112
18/8/2014;263,25;267,26;259,75;259,94;259,94;50;5831151
15/8/2014;261,48;262,09;258,5;262,01;262,01;18;3855688
14/8/2014;262,49;263;256,5;261,38;261,38;58;4117968
13/8/2014;262,01;265,64;259,61;260,31;260,31;50;6899604
12/8/2014;258,08;260,3;254,58;259,96;259,96;50;6376909
11/8/2014;255,48;263,74;255;259,32;259,32;200;8063177
8/8/2014;251,16;251,76;246,5;248,13;248,13;15;5088533
7/8/2014;250,12;256,69;249,12;252,39;252,39;19;7447458
6/8/2014;238,9;251,42;238,58;248,93;248,93;1;9215140
5/8/2014;237,47;242,99;235,69;238,49;238,49;250;5375099
4/8/2014;234,38;240,5;233,27;238,52;238,52;19;5958234
1/8/2014;226,09;237,5;226;233,27;233,27;71;11891045
31/7/2014;229,26;231,4;221,5;223,3;223,3;200;7621577
30/7/2014;221,92;229,6;221,04;228,92;228,92;100;4914653
29/7/2014;226,61;228,3;224,86;225,01;225,01;40;3379986
28/7/2014;224,25;232;221,4;224,82;224,82;200;6503429
25/7/2014;222,72;226,97;221,75;223,57;223,57;38;3086450
24/7/2014;223,25;225,1;220,8;223,54;223,54;150;3113348
23/7/2014;220,01;224,75;219,43;222,49;222,49;100;3076569
22/7/2014;222,19;223,3;219,11;219,58;219,58;60;2727035
21/7/2014;217,25;223,21;216,72;220,54;220,54;13;3820966
18/7/2014;215,95;221,21;215,93;220,02;220,02;400;4253706
17/7/2014;216,16;220,55;213,6;215,4;215,4;80;4648734
16/7/2014;221,82;224,8;216,82;217,16;217,16;100;4041894
15/7/2014;226,73;227,65;218,1;219,58;219,58;95;5715961
14/7/2014;219,99;228,79;215,45;226,7;226,7;75;7200994
11/7/2014;220,61;221,6;217,6;218,13;218,13;8;3301030
10/7/2014;217,18;222,22;216,04;219,46;219,46;200;4860182
9/7/2014;221,27;224,22;219,21;223,06;223,06;200;4110607
8/7/2014;218,65;220,96;214,27;219,07;219,07;50;7835926
7/7/2014;227,5;229,78;220,4;222,66;222,66;50;5890235
3/7/2014;231,29;231,9;224;229,25;229,25;1;5166716
2/7/2014;240,66;242,33;227,07;229,43;229,43;1;8024546
1/7/2014;242,46;243,44;238,7;239,72;239,72;400;4335572
30/6/2014;239,55;244,49;239;240,06;240,06;200;4827829
27/6/2014;234,69;240;234,5;239,06;239,06;23;5631621
26/6/2014;237,17;240,4;234,21;235,6;235,6;100;5115863
25/6/2014;233,05;237,55;230,24;236,89;236,89;129;5797796
24/6/2014;238,97;241,88;231,63;232,5;232,5;67;8072874
23/6/2014;229,51;238,99;228,22;237,22;237,22;50;7788670
20/6/2014;228,52;231,29;226,2;229,59;229,59;44;4834095
19/6/2014;228,88;235,31;227;227,79;227,79;300;8788482
18/6/2014;231,5;231,71;226,12;227,12;227,12;3;6935531
17/6/2014;224,11;235,54;222,85;231,67;231,67;73;13245819
16/6/2014;206,76;225,49;206,26;224,61;224,61;115;13181346
13/6/2014;204,78;206,79;201,58;206,42;206,42;210;3542950
12/6/2014;205,1;209,88;202,71;203,52;203,52;50;5990919
11/6/2014;201,5;205;199,25;204,47;204,47;30;3973483
10/6/2014;204,43;206,97;201,55;202,3;202,3;100;3512977
9/6/2014;207,95;209,99;204,2;205,31;205,31;10;2797664
6/6/2014;209,75;210,81;207,18;208,17;208,17;300;3071870
5/6/2014;204,47;209,2;204,05;206,9;206,9;70;4050517
4/6/2014;204,35;206,26;200,4;203,99;203,99;25;3426232
3/6/2014;203,49;208;202,59;204,94;204,94;200;3851756
2/6/2014;207,33;209,35;201,67;204,7;204,7;100;4653128
30/5/2014;210,3;214,8;207,02;207,77;207,77;25;5575785
29/5/2014;210,57;212,49;207,72;210,24;210,24;143;3689418
28/5/2014;210,02;212,77;205,26;210,24;210,24;100;5493575
27/5/2014;208,52;213,87;207,7;211,56;211,56;20;5341051
23/5/2014;204,53;207,76;202,5;207,3;207,3;10;4006375
22/5/2014;200,35;206,88;199,56;204,88;204,88;300;6212585
21/5/2014;196,18;199,87;194,79;199,45;199,45;54;5280528
20/5/2014;196,94;199,33;193,07;195,3;195,3;200;5543707
19/5/2014;190,72;196,89;190;196,09;196,09;53;4561282
16/5/2014;188,95;192,04;187,72;191,56;191,56;400;4482214
15/5/2014;189,98;192,66;185,3;188,59;188,59;100;6034285
14/5/2014;188,95;193,48;187,1;190,62;190,62;100;5406485
13/5/2014;183,76;191,34;183;190,16;190,16;100;7085194
12/5/2014;183,87;187,19;179,88;184,67;184,67;35;6993202
9/5/2014;179,86;183,4;177,22;182,26;182,26;6;8479351
8/5/2014;182;194,4;178;178,59;178,59;20;20026681
7/5/2014;209,64;210,2;197,25;201,35;201,35;100;9819200
6/5/2014;216,6;218,66;206,85;207,28;207,28;20;5621495
5/5/2014;209,48;217,69;208,52;216,61;216,61;40;5141816
2/5/2014;208,6;211,36;206,52;210,91;210,91;100;4083159
1/5/2014;207,08;214,02;205,69;207,73;207,73;85;5435321
30/4/2014;203,6;208,16;201,28;207,89;207,89;10;4432788
29/4/2014;198,21;207,15;195,53;206,92;206,92;119;5777457
28/4/2014;200;203,79;190,5;198,51;198,51;5;7033722
25/4/2014;202;206,7;197,65;199,85;199,85;200;6981683
24/4/2014;210,81;212,8;203,2;207,86;207,86;60;5492115
23/4/2014;216,33;216,74;207;207,99;207,99;20;7272106
22/4/2014;206,36;219,33;205,01;218,64;218,64;15;9796326
21/4/2014;197,08;206,2;194;204,38;204,38;100;5255086
17/4/2014;199,61;202,29;194,08;198,12;198,12;60;5925547
16/4/2014;197;199,99;190,82;199,11;199,11;100;7194097
15/4/2014;199,09;199,29;184,32;193,91;193,91;3;13654687
14/4/2014;207,6;208,44;194,41;198,09;198,09;53;7685451
11/4/2014;200,61;207;198,6;203,78;203,78;50;9066786
10/4/2014;216,82;217,5;203,79;204,19;204,19;7;7188978
9/4/2014;216,76;218,45;210,89;216,93;216,93;151;5140881
8/4/2014;210,05;216,49;206,42;215,46;215,46;30;6874813
7/4/2014;205,81;216,2;203,51;207,52;207,52;39;9833333
4/4/2014;226,01;228,27;211,25;212,23;212,23;50;11321190
3/4/2014;230,3;235,73;222;225,4;225,4;400;10911063
2/4/2014;220;230,89;218,05;230,29;230,29;6;10739940
1/4/2014;209,02;218,16;208,58;216,97;216,97;11;7353605
31/3/2014;216,5;216,75;206,39;208,45;208,45;7;8368057
28/3/2014;212,8;216,72;210,27;212,37;212,37;5;9668431
27/3/2014;212,37;213,6;203;207,32;207,32;13;9494877
26/3/2014;221,95;222,6;211,35;212,96;212,96;13;6888086
25/3/2014;224,14;227,05;217,9;220,44;220,44;100;7852886
24/3/2014;229,75;229,9;210,27;220,17;220,17;60;11327823
21/3/2014;236,02;236,2;227,5;228,89;228,89;50;8214378
20/3/2014;236,16;239,25;233,36;234,91;234,91;10;3811031
19/3/2014;241,39;241,55;233,51;235,84;235,84;25;5063849
18/3/2014;236,95;241,5;235,02;240,04;240,04;90;6231491
17/3/2014;234,95;237,93;230,5;233,98;233,98;93;5899265
14/3/2014;235,29;236,94;228,32;230,97;230,97;100;8254745
13/3/2014;243,79;244,19;234;237,79;237,79;300;6223146
12/3/2014;231,5;247,5;231,11;241,49;241,49;5;9753983
11/3/2014;236,5;244,6;232,43;234,41;234,41;50;8808444
10/3/2014;242,7;243;236,06;238,84;238,84;7;7726429
7/3/2014;252,94;254,85;244,41;246,21;246,21;400;7801209
6/3/2014;254,14;257,5;249,45;252,94;252,94;30;7349611
5/3/2014;256,72;256,99;251,8;252,66;252,66;20;5927176
4/3/2014;258,48;260;252,83;254,84;254,84;50;8728799
3/3/2014;237,26;251,65;234,99;250,56;250,56;100;13079027
